spaghetti squash,0.34,summer_squash,summer_squash,summer_squash,summer_squash,summer_squash,summer_squash,squash,vegetable,produce,food
acorn squash,0.36,winter_squash,winter_squash,winter_squash,winter_squash,winter_squash,winter_squash,squash,vegetable,produce,food
butternut squash,0.66,winter_squash,winter_squash,winter_squash,winter_squash,winter_squash,winter_squash,squash,vegetable,produce,food
"cucumber, cuke",0.82,vegetable,vegetable,vegetable,vegetable,vegetable,vegetable,vegetable,vegetable,produce,food
"artichoke, globe artichoke",0.5,vegetable,vegetable,vegetable,vegetable,vegetable,vegetable,vegetable,vegetable,produce,food
bell pepper,0.32,sweet_pepper,sweet_pepper,sweet_pepper,sweet_pepper,sweet_pepper,pepper,solanaceous_vegetable,vegetable,produce,food
cardoon,0.56,vegetable,vegetable,vegetable,vegetable,vegetable,vegetable,vegetable,vegetable,produce,food
mushroom,0.22,vegetable,vegetable,vegetable,vegetable,vegetable,vegetable,vegetable,vegetable,produce,food
Granny Smith,0.36,eating_apple,eating_apple,eating_apple,apple,edible_fruit,fruit,reproductive_structure,plant_organ,plant_part,natural_object
strawberry,0.78,berry,berry,berry,berry,edible_fruit,fruit,reproductive_structure,plant_organ,plant_part,natural_object
orange,0.46,citrus,citrus,citrus,citrus,edible_fruit,fruit,reproductive_structure,plant_organ,plant_part,natural_object
lemon,0.74,citrus,citrus,citrus,citrus,edible_fruit,fruit,reproductive_structure,plant_organ,plant_part,natural_object
fig,0.4,edible_fruit,edible_fruit,edible_fruit,edible_fruit,edible_fruit,fruit,reproductive_structure,plant_organ,plant_part,natural_object
"pineapple, ananas",0.66,edible_fruit,edible_fruit,edible_fruit,edible_fruit,edible_fruit,fruit,reproductive_structure,plant_organ,plant_part,natural_object
banana,0.48,edible_fruit,edible_fruit,edible_fruit,edible_fruit,edible_fruit,fruit,reproductive_structure,plant_organ,plant_part,natural_object
"jackfruit, jak, jack",1.08,edible_fruit,edible_fruit,edible_fruit,edible_fruit,edible_fruit,fruit,reproductive_structure,plant_organ,plant_part,natural_object
custard apple,0.82,edible_fruit,edible_fruit,edible_fruit,edible_fruit,edible_fruit,fruit,reproductive_structure,plant_organ,plant_part,natural_object
pomegranate,1.16,edible_fruit,edible_fruit,edible_fruit,edible_fruit,edible_fruit,fruit,reproductive_structure,plant_organ,plant_part,natural_object
hay,0.36,fodder,fodder,fodder,fodder,fodder,fodder,fodder,fodder,feed,food
carbonara,0.18,spaghetti_sauce,spaghetti_sauce,spaghetti_sauce,spaghetti_sauce,sauce,condiment,flavorer,ingredient,foodstuff,food
"chocolate sauce, chocolate syrup",0.96,sauce,sauce,sauce,sauce,sauce,condiment,flavorer,ingredient,foodstuff,food
dough,0.46,concoction,concoction,concoction,concoction,concoction,concoction,concoction,concoction,foodstuff,food
"meat loaf, meatloaf",1.04,dish,dish,dish,dish,dish,dish,dish,dish,nutriment,food
"pizza, pizza pie",0.6,dish,dish,dish,dish,dish,dish,dish,dish,nutriment,food
potpie,0.38,dish,dish,dish,dish,dish,dish,dish,dish,nutriment,food
burrito,0.3,dish,dish,dish,dish,dish,dish,dish,dish,nutriment,food
red wine,0.16,wine,wine,wine,wine,wine,wine,wine,alcohol,beverage,food
espresso,0.76,coffee,coffee,coffee,coffee,coffee,coffee,coffee,coffee,beverage,food
cup,0.9,punch,punch,punch,punch,punch,punch,mixed_drink,alcohol,beverage,food
eggnog,0.52,punch,punch,punch,punch,punch,punch,mixed_drink,alcohol,beverage,food
alp,0.58,mountain,mountain,mountain,mountain,mountain,mountain,mountain,mountain,mountain,natural_elevation
bubble,0.06,globule,globule,globule,globule,globule,globule,globule,ball,sphere,round_shape
"cliff, drop, drop-off",0.12,geological_formation,geological_formation,geological_formation,geological_formation,geological_formation,geological_formation,geological_formation,geological_formation,geological_formation,geological_formation
coral reef,0.32,reef,reef,reef,reef,reef,reef,reef,reef,ridge,natural_elevation
geyser,0.52,spring,spring,spring,spring,spring,spring,spring,spring,spring,spring
"lakeside, lakeshore",0.56,shore,shore,shore,shore,shore,shore,shore,shore,shore,shore
"promontory, headland, head, foreland",0.58,natural_elevation,natural_elevation,natural_elevation,natural_elevation,natural_elevation,natural_elevation,natural_elevation,natural_elevation,natural_elevation,natural_elevation
"sandbar, sand bar",0.36,bar,bar,bar,bar,bar,bar,bar,barrier,mechanism,natural_object
"seashore, coast, seacoast, sea-coast",0.14,shore,shore,shore,shore,shore,shore,shore,shore,shore,shore
"valley, vale",0.26,natural_depression,natural_depression,natural_depression,natural_depression,natural_depression,natural_depression,natural_depression,natural_depression,natural_depression,natural_depression
volcano,0.54,mountain,mountain,mountain,mountain,mountain,mountain,mountain,mountain,mountain,natural_elevation
"ballplayer, baseball player",1.16,athlete,athlete,athlete,athlete,athlete,athlete,athlete,athlete,athlete,contestant
"groom, bridegroom",0.42,participant,participant,participant,participant,participant,participant,participant,participant,associate,peer
scuba diver,0.5,diver,diver,diver,diver,diver,diver,diver,diver,diver,explorer
rapeseed,1.44,oilseed,oilseed,oilseed,oilseed,seed,fruit,reproductive_structure,plant_organ,plant_part,natural_object
daisy,1.62,flower,flower,flower,flower,angiosperm,spermatophyte,vascular_plant,plant,organism,living_thing
"yellow lady's slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum",0.24,lady's_slipper,lady's_slipper,orchid,flower,angiosperm,spermatophyte,vascular_plant,plant,organism,living_thing
corn,0.66,kernel,kernel,kernel,grain,seed,fruit,reproductive_structure,plant_organ,plant_part,natural_object
acorn,0.08,fruit,fruit,fruit,fruit,fruit,fruit,reproductive_structure,plant_organ,plant_part,natural_object
"hip, rose hip, rosehip",0.06,fruit,fruit,fruit,fruit,fruit,fruit,reproductive_structure,plant_organ,plant_part,natural_object
"buckeye, horse chestnut, conker",0.12,seed,seed,seed,seed,seed,fruit,reproductive_structure,plant_organ,plant_part,natural_object
coral fungus,1.06,fungus,fungus,fungus,fungus,fungus,fungus,fungus,fungus,organism,living_thing
agaric,0.98,basidiomycete,basidiomycete,basidiomycete,basidiomycete,basidiomycete,basidiomycete,basidiomycete,fungus,organism,living_thing
gyromitra,0.44,fungus,fungus,fungus,fungus,fungus,fungus,fungus,fungus,organism,living_thing
"stinkhorn, carrion fungus",0.84,fungus,fungus,fungus,fungus,fungus,fungus,fungus,fungus,organism,living_thing
earthstar,1.1,fungus,fungus,fungus,fungus,fungus,fungus,fungus,fungus,organism,living_thing
"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",1.26,fungus,fungus,fungus,fungus,fungus,fungus,fungus,fungus,organism,living_thing
bolete,0.38,fungus,fungus,fungus,fungus,fungus,fungus,fungus,fungus,organism,living_thing
"ear, spike, capitulum",0.54,fruit,fruit,fruit,fruit,fruit,fruit,reproductive_structure,plant_organ,plant_part,natural_object
"toilet tissue, toilet paper, bathroom tissue",0.54,tissue,tissue,tissue,tissue,tissue,tissue,tissue,tissue,paper,material
