ID,Antenna,RSSI,LQ,SNR,PWR,FHSS,PFD,NU
10406,0,-91,93,9,0,65,-1,1
10407,0,-91,93,9,0,65,0,1
10408,0,-98,93,6,0,58,2,1
10409,0,-98,93,6,0,58,2,1
10410,0,-98,93,6,0,58,2,1
10411,0,-98,93,6,0,58,2,1
10412,0,-92,93,8,0,66,2,1
10413,0,-92,93,8,0,66,2,1
10414,0,-92,93,9,0,66,2,1
10415,0,-92,93,8,0,66,2,1
10416,0,-92,93,8,0,50,14,1
10417,0,-92,93,9,0,50,1,1
10418,0,-92,93,8,0,50,-1,1
10419,0,-92,93,8,0,50,0,1
10420,0,-96,93,7,0,35,-1,1
10421,0,-96,93,7,0,35,-2,1
10422,0,-96,93,7,0,35,-1,1
10423,0,-96,93,7,0,35,-2,1
10424,0,-92,93,9,0,23,-3,1
10425,0,-92,94,8,0,23,-3,1
10426,0,-92,95,9,0,23,0,1
10427,0,-92,96,9,0,23,1,1
10428,0,-91,97,9,0,21,16,1
10429,0,-91,97,8,0,21,2,1
10430,0,-91,97,9,0,21,2,1
10431,0,-91,97,9,0,21,-1,1
10436,0,-100,93,4,0,72,0,1
10437,0,-99,93,5,0,72,-5,1
10438,0,-99,93,5,0,72,-5,1
10439,0,-99,93,5,0,72,-4,1
10440,0,-96,93,7,0,36,-4,1
10441,0,-96,93,7,0,36,14,1
10442,0,-96,93,8,0,36,-6,1
10443,0,-96,93,7,0,36,-3,1
10444,0,-91,93,8,0,3,-3,1
10445,0,-91,93,9,0,3,-2,1
10446,0,-91,93,9,0,3,-2,1
10447,0,-91,93,9,0,3,1,1
10448,0,-91,93,9,0,64,1,1
10449,0,-91,93,8,0,64,2,1
10450,0,-92,93,9,0,64,3,1
10451,0,-92,93,9,0,64,4,1
10452,0,-95,93,7,0,59,4,1
10453,0,-95,93,8,0,59,21,1
10454,0,-95,93,7,0,59,3,1
10455,0,-95,93,7,0,59,-1,1
10456,0,-93,93,7,0,39,0,1
10457,0,-93,93,7,0,39,-6,1
10458,0,-93,93,7,0,39,-2,1
10459,0,-93,93,7,0,39,0,1
10460,0,-90,93,8,0,42,-2,1
10461,0,-90,93,8,0,42,-3,1
10462,0,-90,93,9,0,42,0,1
10463,0,-90,93,10,0,42,1,1
10464,0,-88,93,9,0,7,1,1
10465,0,-88,93,10,0,7,3,1
10466,0,-88,93,9,0,7,21,1
10467,0,-88,93,10,0,7,4,1
10468,0,-95,93,7,0,31,3,1
10469,0,-95,93,7,0,31,2,1
10470,0,-95,93,8,0,31,0,1
10547,0,-89,92,6,0,22,-4,1
10548,0,-88,92,3,0,13,-6,1
10549,0,-89,92,10,0,13,-3,1
10550,0,-89,92,9,0,13,-3,1
10551,0,-89,92,9,0,13,-6,1
10552,0,-98,92,6,0,61,-2,1
10553,0,-98,92,6,0,61,16,1
10554,0,-98,92,6,0,61,1,1
10555,0,-98,92,6,0,61,1,1
10556,0,-101,92,0,0,70,0,1
10557,0,-100,92,0,0,70,-1,1
10558,0,-102,92,-1,0,70,-2,1
10559,0,-101,92,0,0,70,-1,1
10560,0,-89,92,10,0,11,0,1
10561,0,-89,92,10,0,11,0,1
10562,0,-89,92,10,0,11,0,1
10563,0,-89,92,10,0,11,3,1
10564,0,-95,92,8,0,34,1,1
10565,0,-95,92,7,0,34,3,1
10566,0,-95,92,7,0,34,19,1
10567,0,-95,92,8,0,34,0,1
10568,0,-90,92,9,0,28,-2,1
10569,0,-89,92,9,0,28,-7,1
10570,0,-89,92,9,0,28,-4,1
10571,0,-89,92,10,0,28,-5,1
10572,0,-91,92,9,0,75,-4,1
10573,0,-92,92,8,0,75,-4,1
10574,0,-91,92,9,0,75,-7,1
10575,0,-91,92,9,0,75,-8,1
10576,0,-88,92,10,0,24,-4,1
10577,0,-88,93,9,0,24,0,1
10578,0,-87,94,10,0,24,14,1
10579,0,-87,95,10,0,24,1,1
10580,0,-85,96,10,0,47,2,1
10581,0,-85,96,10,0,47,1,1
10582,0,-85,96,10,0,47,1,1
10583,0,-85,96,11,0,47,1,1
10584,0,-92,96,9,0,74,-2,1
10585,0,-92,96,9,0,74,-1,1
10586,0,-92,96,8,0,74,-3,1
10587,0,-92,96,9,0,74,-2,1
10588,0,-85,96,10,0,48,-6,1
10589,0,-85,96,10,0,48,-2,1
10590,0,-86,96,10,0,48,-1,1
10591,0,-85,96,10,0,48,17,1
10592,0,-87,96,10,0,20,0,1
10593,0,-87,96,9,0,20,-1,1
10594,0,-87,96,10,0,20,0,1
10595,0,-87,96,10,0,20,-1,1
10596,0,-96,96,7,0,54,0,1
10597,0,-96,96,7,0,54,-2,1
10598,0,-96,96,7,0,54,-2,1
10599,0,-96,96,7,0,54,-1,1
10600,0,-92,96,8,0,8,0,1
10601,0,-92,96,9,0,8,0,1
10602,0,-92,96,9,0,8,3,1
10603,0,-92,96,9,0,8,21,1
10604,0,-88,96,10,0,16,4,1
10605,0,-89,96,10,0,16,2,1
10606,0,-89,96,9,0,16,1,1
10607,0,-89,96,9,0,16,0,1
10608,0,-94,96,8,0,6,1,1
10609,0,-94,96,8,0,6,-1,1
10610,0,-94,96,8,0,6,-1,1
10611,0,-94,96,9,0,6,-2,1
10612,0,-88,96,8,0,18,0,1
10613,0,-88,96,9,0,18,-6,1
10614,0,-88,96,8,0,18,-2,1
10615,0,-88,96,8,0,18,0,1
10616,0,-88,96,9,0,19,17,1
10617,0,-88,96,6,0,19,1,1
10618,0,-88,96,10,0,19,2,1
10619,0,-88,96,10,0,19,2,1
10620,0,-88,96,9,0,76,-1,1
10621,0,-89,96,9,0,76,1,1
10622,0,-88,96,9,0,76,0,1
10623,0,-88,96,10,0,76,0,1
10624,0,-91,96,9,0,12,1,1
10625,0,-91,96,9,0,12,0,1
10626,0,-91,96,9,0,12,0,1
10627,0,-91,96,9,0,12,0,1
10628,0,-88,96,10,0,77,16,1
10629,0,-88,96,10,0,77,-4,1
10630,0,-88,96,10,0,77,-6,1
10631,0,-88,96,10,0,77,-6,1
10632,0,-95,96,3,0,1,-5,1
10633,0,-97,96,7,0,1,-4,1
10634,0,-96,96,6,0,1,-4,1
10635,0,-97,96,6,0,1,-6,1
10636,0,-95,96,7,0,53,-5,1
10637,0,-95,97,7,0,53,-1,1
10638,0,-95,98,7,0,53,-2,1
10639,0,-95,99,8,0,53,-5,1
10640,0,-89,100,9,0,43,-2,1
10641,0,-89,100,9,0,43,22,1
10642,0,-89,100,10,0,43,0,1
10643,0,-90,100,9,0,43,1,1
10644,0,-93,100,9,0,60,-4,1
10645,0,-93,100,8,0,60,0,1
10646,0,-93,100,8,0,60,-2,1
10647,0,-93,100,7,0,60,1,1
10648,0,-96,100,8,0,56,1,1
10649,0,-96,100,7,0,56,0,1
10650,0,-96,100,8,0,56,-1,1
10651,0,-95,100,8,0,56,-1,1
10652,0,-95,100,7,0,5,0,1
10653,0,-95,100,7,0,5,13,1
10654,0,-95,100,6,0,5,2,1
10655,0,-94,100,7,0,5,1,1
10656,0,-96,100,8,0,2,0,1
10657,0,-96,100,7,0,2,-2,1
10658,0,-96,100,8,0,2,-4,1
10659,0,-95,100,8,0,2,-2,1
10660,0,-90,100,9,0,45,-2,1
10661,0,-90,100,8,0,45,-2,1
10662,0,-91,100,9,0,45,-3,1
10663,0,-90,100,7,0,45,0,1
10664,0,-90,100,7,0,79,-1,1
10665,0,-89,100,8,0,79,-1,1
10666,0,-90,100,8,0,79,19,1
10667,0,-90,100,7,0,79,1,1
10668,0,-93,100,8,0,30,-1,1
10669,0,-93,100,8,0,30,3,1
10670,0,-93,100,9,0,30,0,1
10671,0,-93,100,9,0,30,-1,1
10672,0,-95,100,6,0,57,0,1
10673,0,-96,100,6,0,57,-1,1
10674,0,-96,100,7,0,57,-6,1
10675,0,-96,100,6,0,57,-2,1
10676,0,-89,100,0,0,10,-3,1
10677,0,-91,100,9,0,10,-2,1
10678,0,-92,100,9,0,10,14,1
10679,0,-91,100,9,0,10,-2,1
10680,0,-91,100,9,0,46,-6,1
10681,0,-90,100,9,0,46,-2,1
10682,0,-91,100,9,0,46,-5,1
10683,0,-90,100,9,0,46,0,1
10684,0,-100,100,4,0,67,-1,1
10685,0,-100,100,4,0,67,0,1
10686,0,-101,100,3,0,67,-2,1
10772,0,-91,100,10,0,25,2,1
10773,0,-91,100,9,0,25,1,1
10774,0,-91,100,9,0,25,2,1
10775,0,-91,100,10,0,13,2,1
10776,0,-91,100,9,0,13,-1,1
10777,0,-91,100,10,0,13,19,1
10778,0,-91,100,10,0,13,-2,1
10779,0,-90,100,10,0,23,-2,1
10780,0,-90,100,9,0,23,-2,1
10781,0,-90,100,10,0,23,-3,1
10782,0,-90,100,10,0,23,-2,1
10783,0,-92,100,8,0,47,-4,1
10784,0,-92,100,8,0,47,-3,1
10785,0,-92,100,8,0,47,-2,1
10786,0,-92,100,9,0,47,-1,1
10787,0,-91,100,8,0,27,-2,1
10788,0,-91,100,10,0,27,-2,1
10789,0,-90,100,10,0,27,0,1
10790,0,-91,100,9,0,27,17,1
10795,0,-91,96,9,0,65,0,1
10796,0,-91,96,9,0,65,-2,1
10797,0,-91,96,9,0,65,-5,1
10798,0,-91,96,10,0,65,-3,1
10799,0,-94,96,8,0,35,-2,1
10800,0,-94,96,8,0,35,-1,1
10801,0,-94,96,8,0,35,0,1
10802,0,-94,96,8,0,35,17,1
10803,0,-99,96,4,0,8,-1,1
10804,0,-99,96,5,0,8,1,1
10805,0,-100,96,4,0,8,0,1
10806,0,-100,96,5,0,8,-4,1
10807,0,-97,96,6,0,38,0,1
10808,0,-97,96,6,0,38,-1,1
10809,0,-97,96,6,0,38,-7,1
10810,0,-97,96,6,0,38,-6,1
10811,0,-91,96,10,0,31,-3,1
10812,0,-91,96,10,0,31,-3,1
10813,0,-91,96,10,0,31,-1,1
10814,0,-91,96,8,0,31,-2,1
10815,0,-94,96,9,0,45,17,1
10816,0,-94,96,8,0,45,0,1
10817,0,-94,96,9,0,45,0,1
10818,0,-94,96,9,0,45,0,1
10819,0,-97,96,6,0,37,-1,1
10820,0,-97,96,6,0,37,0,1
10821,0,-97,96,6,0,37,-1,1
10822,0,-97,96,6,0,37,-2,1
10823,0,-97,96,7,0,36,-1,1
10824,0,-97,96,6,0,36,-2,1
10825,0,-97,96,7,0,36,-1,1
10826,0,-97,96,6,0,36,0,1
10827,0,-103,96,2,0,9,15,1
10828,0,-103,96,2,0,9,1,1
10829,0,-103,96,1,0,9,1,1
10830,0,-104,96,0,0,9,0,1
10831,0,-95,96,7,0,2,0,1
10832,0,-95,96,7,0,2,-1,1
10833,0,-95,96,8,0,2,-6,1
10834,0,-94,96,8,0,2,-3,1
10835,0,-88,96,10,0,67,-2,1
10836,0,-88,96,9,0,67,-3,1
10837,0,-88,96,10,0,67,-2,1
10838,0,-88,96,10,0,67,-2,1
10839,0,-88,96,10,0,69,-1,1
10840,0,-88,96,11,0,69,16,1
10841,0,-88,96,10,0,69,-1,1
10842,0,-88,96,10,0,69,-2,1
10843,0,-87,96,9,0,20,1,1
10844,0,-87,96,11,0,20,-1,1
10845,0,-87,96,11,0,20,-1,1
10846,0,-87,96,10,0,20,-3,1
10847,0,-93,96,9,0,14,-1,1
10848,0,-92,96,9,0,14,-1,1
10849,0,-93,96,9,0,14,1,1
10850,0,-93,96,9,0,14,2,1
10851,0,-90,96,10,0,28,1,1
10852,0,-90,96,9,0,28,17,1
10853,0,-90,96,9,0,28,-5,1
10854,0,-90,96,12,0,28,-1,1
10855,0,-86,96,10,0,75,-2,1
10856,0,-86,96,11,0,75,-3,1
10857,0,-86,96,10,0,75,-2,1
10858,0,-86,96,10,0,75,-3,1
10859,0,-92,96,9,0,48,-3,1
10860,0,-92,96,10,0,48,-5,1
10861,0,-92,96,10,0,48,-2,1
10862,0,-92,96,9,0,48,-1,1
10863,0,-87,96,12,0,71,-2,1
10864,0,-87,96,11,0,71,-2,1
10865,0,-87,96,10,0,71,15,1
10866,0,-87,96,10,0,71,3,1
10867,0,-92,96,10,0,49,1,1
10868,0,-93,96,9,0,49,-1,1
10869,0,-92,96,10,0,49,0,1
10870,0,-92,96,9,0,49,-1,1
10871,0,-97,96,7,0,11,-2,1
10872,0,-97,96,7,0,11,-2,1
10874,0,-96,95,7,0,11,0,1
10875,0,-88,95,10,0,46,-5,1
10876,0,-88,95,10,0,46,-2,1
10877,0,-88,95,10,0,46,15,1
10878,0,-88,95,10,0,46,-1,1
10879,0,-102,95,1,0,53,-2,1
10881,0,-102,94,2,0,53,0,1
10882,0,-101,94,2,0,53,-1,1
10883,0,-87,94,10,0,72,-1,1
10884,0,-87,94,10,0,72,0,1
10885,0,-87,94,10,0,72,-2,1
10886,0,-87,94,10,0,72,2,1
10887,0,-94,94,8,0,56,4,1
10888,0,-94,94,9,0,56,4,1
10889,0,-94,94,8,0,56,4,1
10890,0,-94,94,9,0,56,18,1
10891,0,-90,94,10,0,6,4,1
10892,0,-90,95,10,0,6,3,1
10893,0,-90,96,9,0,6,3,1
10894,0,-90,97,9,0,6,2,1
10895,0,-88,98,10,0,29,2,1
10896,0,-88,98,11,0,29,-5,1
10897,0,-88,98,10,0,29,-1,1
10898,0,-88,98,10,0,29,-4,1
10899,0,-96,98,7,0,54,-2,1
10900,0,-96,98,8,0,54,-2,1
10901,0,-96,98,8,0,54,-1,1
10902,0,-95,98,7,0,54,18,1
10904,0,-89,97,10,0,50,0,1
10905,0,-90,97,10,0,50,2,1
10906,0,-90,97,10,0,50,3,1
10907,0,-86,97,11,0,43,3,1
10908,0,-86,97,11,0,43,-2,1
10909,0,-86,97,10,0,43,0,1
10910,0,-86,97,11,0,43,2,1
10911,0,-92,97,9,0,32,1,1
10912,0,-92,97,10,0,32,0,1
10913,0,-92,97,9,0,32,1,1
10914,0,-92,97,10,0,32,-1,1
10915,0,-87,97,10,0,59,17,1
10916,0,-87,97,10,0,59,-1,1
10917,0,-87,97,11,0,59,-3,1
10918,0,-87,97,11,0,59,-2,1
11003,0,-92,94,9,0,60,1,1
11004,0,-91,95,9,0,60,0,1
11005,0,-91,95,8,0,60,-5,1
11006,0,-91,95,9,0,60,-2,1
11007,0,-82,95,3,0,18,-1,1
11008,0,-83,95,10,0,18,0,1
11009,0,-83,95,10,0,18,0,1
11010,0,-83,95,11,0,18,2,1
11011,0,-90,95,9,0,52,3,1
11012,0,-90,95,10,0,52,2,1
11013,0,-90,95,10,0,52,2,1
11014,0,-91,95,9,0,52,3,1
11015,0,-95,95,9,0,4,14,1
11016,0,-95,95,9,0,4,-2,1
11017,0,-95,95,9,0,4,-6,1
11018,0,-95,95,8,0,4,-3,1
11019,0,-90,95,10,0,51,-3,1
11020,0,-90,95,9,0,51,-4,1
11021,0,-90,95,9,0,51,-4,1
11022,0,-90,95,10,0,51,-2,1
11023,0,-85,95,10,0,21,-1,1
11024,0,-85,95,10,0,21,-2,1
11025,0,-85,95,10,0,21,0,1
11026,0,-85,95,10,0,21,-1,1
11027,0,-87,95,4,0,40,19,1
11028,0,-87,95,5,0,40,-1,1
11029,0,-87,95,5,0,40,1,1
11030,0,-88,95,11,0,28,1,1
11031,0,-88,95,10,0,28,-3,1
11032,0,-88,95,11,0,28,-3,1
11033,0,-88,95,10,0,28,-2,1
11034,0,-86,95,9,0,18,-6,1
11035,0,-87,95,9,0,18,-3,1
11036,0,-87,95,9,0,18,-1,1
11037,0,-87,95,10,0,18,-1,1
11038,0,-104,95,0,0,61,0,1
11039,0,-108,95,-3,0,61,18,1
11042,0,-86,93,10,0,41,0,1
11043,0,-86,93,10,0,41,0,1
11044,0,-86,93,11,0,41,0,1
11045,0,-86,93,10,0,41,-2,1
11046,0,-90,93,3,0,69,-2,1
11047,0,-90,93,5,0,69,-3,1
11048,0,-91,93,6,0,69,-3,1
11049,0,-91,93,9,0,69,-2,1
11050,0,-88,93,9,0,39,-3,1
11051,0,-88,93,10,0,39,16,1
11052,0,-88,93,9,0,39,-3,1
11053,0,-88,93,9,0,39,-2,1
11054,0,-91,93,9,0,23,-4,1
11055,0,-91,93,9,0,23,-5,1
11056,0,-91,93,9,0,23,-5,1
11057,0,-91,93,7,0,23,-5,1
11058,0,-96,94,7,0,8,-6,1
11059,0,-96,95,7,0,8,-5,1
11060,0,-96,96,7,0,8,-5,1
11061,0,-96,97,7,0,8,-6,1
11062,0,-94,98,9,0,2,-3,1
11063,0,-94,98,8,0,2,-2,1
11064,0,-94,98,8,0,2,16,1
11065,0,-94,98,8,0,2,0,1
11066,0,-91,98,9,0,38,-1,1
11067,0,-91,98,9,0,38,-2,1
11068,0,-91,98,9,0,38,-3,1
11069,0,-91,98,9,0,38,-2,1
11070,0,-91,98,9,0,71,-1,1
11071,0,-91,98,10,0,71,-1,1
11072,0,-91,98,8,0,71,0,1
11073,0,-91,98,10,0,71,0,1
11074,0,-95,98,8,0,58,1,1
11075,0,-96,98,8,0,58,1,1
11076,0,-96,98,7,0,58,17,1
11077,0,-97,98,7,0,58,3,1
11078,0,-99,98,3,0,4,1,1
11079,0,-100,98,4,0,4,2,1
11080,0,-100,98,4,0,4,1,1
11081,0,-101,98,4,0,4,-1,1
11082,0,-88,98,10,0,73,-1,1
11083,0,-88,98,9,0,73,0,1
11084,0,-89,98,9,0,73,0,1
11085,0,-89,98,10,0,73,-1,1
11086,0,-87,98,10,0,48,-1,1
11087,0,-86,98,10,0,48,-1,1
11088,0,-86,98,10,0,48,-1,1
11089,0,-86,98,10,0,48,16,1
11090,0,-97,98,7,0,3,0,1
11091,0,-97,98,7,0,3,-1,1
11092,0,-97,98,7,0,3,-1,1
11093,0,-96,98,7,0,3,-1,1
11094,0,-92,98,9,0,42,-7,1
11095,0,-91,98,9,0,42,-3,1
11096,0,-91,98,8,0,42,-4,1
11097,0,-91,98,8,0,42,-5,1
11098,0,-94,98,3,0,36,-2,1
11099,0,-94,98,8,0,36,-3,1
11100,0,-94,98,9,0,36,-6,1
11101,0,-94,98,9,0,36,17,1
11102,0,-85,98,10,0,52,0,1
11103,0,-85,98,9,0,52,-5,1
11104,0,-85,98,8,0,52,-5,1
11105,0,-85,98,10,0,52,-1,1
11106,0,-92,98,9,0,37,2,1
11107,0,-92,98,10,0,37,-1,1
11108,0,-92,98,9,0,37,3,1
11109,0,-91,98,10,0,37,3,1
11110,0,-101,98,1,0,5,4,1
11111,0,-101,98,1,0,5,3,1
11112,0,-101,98,1,0,5,4,1
11113,0,-102,98,1,0,5,1,1
11114,0,-86,98,11,0,45,21,1
11115,0,-86,98,11,0,45,4,1
11116,0,-86,98,10,0,45,3,1
11117,0,-86,98,10,0,45,0,1
11118,0,-89,98,9,0,74,-1,1
11119,0,-89,98,9,0,74,0,1
11120,0,-88,98,10,0,74,-6,1
11121,0,-88,98,10,0,74,-3,1
11122,0,-96,98,8,0,1,-6,1
11123,0,-96,98,7,0,1,-2,1
11124,0,-96,98,7,0,1,0,1
11125,0,-95,98,7,0,1,0,1
11126,0,-93,98,8,0,68,20,1
11127,0,-93,98,9,0,68,3,1
11128,0,-93,98,9,0,68,1,1
11129,0,-93,98,9,0,68,1,1
11130,0,-103,98,1,0,32,2,1
11131,0,-103,98,3,0,32,2,1
11132,0,-102,98,3,0,32,3,1
11133,0,-102,98,2,0,32,1,1
11134,0,-93,98,8,0,70,1,1
11136,0,-93,97,7,0,70,0,1
11137,0,-93,97,6,0,70,-4,1
11142,0,-93,95,7,0,66,0,1
11143,0,-93,95,9,0,66,8,1
11144,0,-93,95,7,0,66,5,1
11145,0,-94,95,7,0,66,4,1
11146,0,-91,95,9,0,21,-2,1
11147,0,-90,95,9,0,21,3,1
11148,0,-90,95,10,0,21,2,1
11149,0,-91,95,9,0,21,2,1
11150,0,-87,95,9,0,57,2,1
11151,0,-87,95,7,0,57,17,1
11229,0,-86,94,10,0,78,0,1
11230,0,-92,94,8,0,24,-3,1
11231,0,-92,94,9,0,24,-1,1
11232,0,-91,94,8,0,24,-1,1
11233,0,-91,94,9,0,24,-2,1
11234,0,-87,94,11,0,76,-1,1
11235,0,-87,94,10,0,76,-3,1
11236,0,-87,95,10,0,76,0,1
11237,0,-87,95,10,0,76,-1,1
11238,0,-87,95,9,0,79,-4,1
11239,0,-86,96,9,0,79,20,1
11240,0,-87,97,9,0,79,3,1
11241,0,-87,98,9,0,79,4,1
11242,0,-93,99,9,0,62,5,1
11243,0,-93,99,9,0,62,4,1
11244,0,-93,99,8,0,62,-1,1
11245,0,-93,99,9,0,62,3,1
11246,0,-101,99,3,0,50,3,1
11247,0,-101,99,4,0,50,2,1
11248,0,-100,99,4,0,50,1,1
11249,0,-100,99,4,0,50,0,1
11250,0,-93,99,8,0,67,1,1
11251,0,-93,99,8,0,67,17,1
11252,0,-93,99,8,0,67,1,1
11253,0,-93,99,7,0,67,-2,1
11254,0,-91,99,9,0,22,-2,1
11255,0,-91,99,10,0,22,-9,1
11256,0,-91,99,9,0,22,-4,1
11257,0,-92,99,9,0,22,-6,1
11258,0,-93,99,9,0,11,-8,1
11259,0,-93,99,9,0,11,-5,1
11260,0,-94,99,9,0,11,-4,1
11261,0,-94,99,8,0,11,-2,1
11264,0,-94,97,9,0,14,0,1
11265,0,-94,97,9,0,14,21,1
11266,0,-93,97,8,0,63,3,1
11267,0,-93,97,10,0,63,3,1
11268,0,-93,97,8,0,63,3,1
11269,0,-93,97,10,0,63,-1,1
11270,0,-96,97,7,0,13,1,1
11271,0,-96,97,7,0,13,1,1
11272,0,-97,97,6,0,13,-2,1
11273,0,-97,97,6,0,13,-3,1
11274,0,-96,97,8,0,75,-2,1
11275,0,-96,97,6,0,75,-4,1
11276,0,-97,97,7,0,75,16,1
11277,0,-96,97,6,0,75,-2,1
11278,0,-92,97,9,0,47,-5,1
11279,0,-92,97,9,0,47,-2,1
11280,0,-92,97,9,0,47,-2,1
11281,0,-92,97,8,0,47,0,1
11286,0,-94,93,8,0,19,0,1
11287,0,-94,94,9,0,19,3,1
11288,0,-94,94,9,0,19,4,1
11289,0,-93,94,9,0,19,19,1
11290,0,-94,94,9,0,15,3,1
11291,0,-94,94,9,0,15,-2,1
11292,0,-93,94,9,0,15,-1,1
11293,0,-93,94,8,0,15,0,1
11294,0,-93,94,10,0,16,0,1
11295,0,-93,94,10,0,16,-6,1
11296,0,-93,94,9,0,16,-2,1
11297,0,-92,94,9,0,16,-2,1
11298,0,-107,94,-2,0,64,-1,1
11299,0,-105,94,-1,0,64,0,1
11300,0,-105,94,-1,0,64,-1,1
11301,0,-104,94,0,0,64,16,1
11302,0,-92,94,9,0,31,-4,1
11303,0,-92,94,10,0,31,-1,1
11304,0,-92,94,9,0,31,0,1
11305,0,-92,94,9,0,31,-1,1
11306,0,-92,94,9,0,17,-6,1
11307,0,-92,94,9,0,17,-1,1
11308,0,-92,94,10,0,17,-2,1
11309,0,-92,94,10,0,17,1,1
11310,0,-92,94,9,0,54,-3,1
11311,0,-92,94,9,0,54,2,1
11312,0,-92,94,9,0,54,4,1
11313,0,-92,94,9,0,54,4,1
11314,0,-99,94,5,0,59,22,1
11315,0,-99,94,5,0,59,5,1
11316,0,-99,94,5,0,59,4,1
11317,0,-99,94,5,0,59,2,1
11318,0,-94,94,9,0,56,-1,1
11319,0,-94,94,8,0,56,-1,1
11320,0,-94,94,8,0,56,0,1
11321,0,-93,94,7,0,56,-2,1
11322,0,-91,94,0,0,0,-6,1
11323,0,-91,94,0,0,0,-3,1
11324,0,-91,94,0,0,0,-2,1
11325,0,-90,94,0,0,0,-2,1
11326,0,-103,94,1,0,72,18,1
11327,0,-103,94,0,0,72,1,1
11328,0,-103,94,1,0,72,2,1
11329,0,-102,94,1,0,72,1,1
11330,0,-90,94,10,0,6,2,1
11331,0,-90,94,9,0,6,0,1
11332,0,-89,94,7,0,6,3,1
11333,0,-90,94,9,0,6,3,1
11334,0,-96,94,8,0,27,3,1
11335,0,-96,94,7,0,27,1,1
11336,0,-96,94,6,0,27,1,1
11337,0,-96,94,6,0,27,0,1
11338,0,-97,94,5,0,60,0,1
11340,0,-96,93,6,0,60,0,1
11341,0,-96,93,6,0,60,-3,1
11342,0,-94,93,8,0,35,-2,1
11343,0,-95,93,8,0,35,-7,1
11344,0,-95,93,8,0,35,-6,1
11345,0,-95,93,8,0,35,-4,1
11346,0,-93,93,-1,0,40,-4,1
11347,0,-93,93,-1,0,40,-4,1
11348,0,-94,93,-2,0,40,-6,1
11349,0,-95,93,8,0,14,0,1
11350,0,-94,93,8,0,14,14,1
11351,0,-94,93,8,0,14,-2,1
11352,0,-94,93,8,0,14,-2,1
11353,0,-94,93,8,0,15,-2,1
11354,0,-94,93,8,0,15,-1,1
11355,0,-94,93,8,0,15,1,1
11356,0,-94,93,9,0,15,1,1
11357,0,-91,93,10,0,71,3,1
11358,0,-91,93,9,0,71,2,1
11359,0,-91,93,10,0,71,1,1
11360,0,-91,93,10,0,71,-1,1
11361,0,-91,93,10,0,65,2,1
11362,0,-91,94,8,0,65,2,1
11363,0,-91,95,9,0,65,20,1
11364,0,-91,95,9,0,65,2,1
11365,0,-92,95,10,0,58,-1,1
11366,0,-92,95,9,0,58,-1,1
11367,0,-92,95,9,0,58,-6,1
11368,0,-92,95,8,0,58,-2,1
11369,0,-91,95,8,0,66,-5,1
11370,0,-91,95,8,0,66,-1,1
11371,0,-91,95,9,0,66,-1,1
11372,0,-92,95,8,0,66,0,1
11373,0,-101,95,4,0,50,1,1
11374,0,-101,95,3,0,50,1,1
11375,0,-103,95,2,0,50,21,1
11376,0,-103,95,2,0,50,1,1
11377,0,-99,95,5,0,35,1,1
11460,0,-99,94,6,0,4,-6,1
11461,0,-96,94,8,0,25,-3,1
11462,0,-95,94,8,0,25,-1,1
11463,0,-95,94,9,0,25,16,1
11464,0,-95,94,8,0,25,-1,1
11465,0,-94,94,7,0,78,0,1
11466,0,-94,94,6,0,78,-1,1
11467,0,-94,94,6,0,78,-2,1
11468,0,-94,94,7,0,78,-1,1
11469,0,-94,94,8,0,27,-2,1
11470,0,-93,94,8,0,27,-1,1
11471,0,-94,94,8,0,27,0,1
11472,0,-93,94,8,0,27,1,1
11473,0,-96,94,7,0,62,1,1
11474,0,-96,94,6,0,62,-1,1
11475,0,-97,94,7,0,62,19,1
11476,0,-97,94,7,0,62,5,1
11477,0,-96,94,7,0,38,3,1
11478,0,-97,94,6,0,38,2,1
11479,0,-97,94,6,0,38,1,1
11480,0,-97,94,6,0,38,1,1
11481,0,-103,94,1,0,52,1,1
11482,0,-103,94,3,0,52,1,1
11483,0,-101,94,4,0,52,1,1
11484,0,-101,94,4,0,52,-1,1
11485,0,-97,94,6,0,9,0,1
11486,0,-97,94,7,0,9,0,1
11487,0,-97,94,7,0,9,-1,1
11488,0,-97,94,7,0,9,14,1
11489,0,-95,94,7,0,37,-3,1
11490,0,-95,95,7,0,37,-2,1
11491,0,-95,96,7,0,37,-5,1
11492,0,-95,97,7,0,37,-6,1
11493,0,-93,98,9,0,68,-7,1
11494,0,-92,98,9,0,68,-2,1
11495,0,-93,98,8,0,68,0,1
11496,0,-93,98,8,0,68,0,1
11501,0,-93,94,9,0,22,0,1
11502,0,-93,94,8,0,22,3,1
11503,0,-93,94,9,0,22,5,1
11504,0,-93,94,8,0,22,3,1
11505,0,-91,94,9,0,13,3,1
11506,0,-91,94,9,0,13,3,1
11507,0,-91,94,10,0,13,2,1
11508,0,-91,94,9,0,13,3,1
11509,0,-90,94,-2,0,61,1,1
11510,0,-91,94,9,0,61,-2,1
11511,0,-91,94,9,0,61,-2,1
11512,0,-91,95,10,0,61,-5,1
11513,0,-89,96,8,0,70,15,1
11514,0,-89,96,9,0,70,1,1
11515,0,-89,96,9,0,70,-1,1
11516,0,-89,96,9,0,70,-8,1
11517,0,-93,96,6,0,11,-4,1
11518,0,-94,96,8,0,11,-6,1
